,date_posted,playtime,review,helpful_funny,recommended
319,Posted: September 10,1.4 hrs on record,"It's real easy, if you want me to not refund your game, you will make sure it ♥♥♥♥ing works! The game crashed multiple times on start saying there was a conflict with my Nvidia Video Card. Updating the driver and verifying game files fixed the issue for a time but then near the start of the next chapter of the game, it crashed twice in a row citing the same issue as before and on the second time, it actually crashed my whole Steam client as well. That's a refund, baby. I have had e-♥♥♥♥ing-nough of AAA devs not releasing games that work so now, if verifying files integrity and updating card drivers doesn't do the trick before the 2hr refund window, it's ♥♥♥♥ing gone. I'd understand if I was running a potato but this is a 6700 i7/1080 GTX with a 1Tb SSD and is well in excess of ""Recommended Specs"". I will now wait a year until they patch this ♥♥♥♥ and then wait until a 50% off sale before buying it again.",11 people found this review helpful6 people found this review funny,Not Recommended
320,Posted: September 10,17.3 hrs on record,What a beautiful game!.,No one has rated this review as helpful yet1 person found this review funny,Recommended
321,Posted: September 9,19.2 hrs on record,"I love the game. The multiplayer is awesome, but sometimes disconnections while playing escape.  But please stick to making games and don’t worry about sexual orientations of your customers. I get it, you want extra points on Kotaku, Eurogamer and co, but the reviews of those activist outlets doesn’t interest any gamer.",11 people found this review helpful1 person found this review funny,Recommended
322,Posted: September 10,1.1 hrs on record,"bought this to play horde, escape, and multiplayer on release...... ya only campaign works..... kinda disappointed i thought we learned already that before a game is release servers should be already turned on and mass tested... not impressed with the $100 i just paid for something i dont even want to play lol. also no sign of any map builder at all.",16 people found this review helpful1 person found this review funny,Not Recommended
323,Posted: September 10,0.8 hrs on record,error code: GW502,No one has rated this review as helpful yet,Recommended
324,Posted: September 11,6.8 hrs on record,70€ game and it crashes often. Casual gamemodes are only full of bots and it takes forever to que ranked matches. After finding a game I have at least 120ms ping while enemy team has 40-70ms ping. (My internet speed is 200/100Mbps)Game is literally unplayable.Rip my money.F,4 people found this review helpful4 people found this review funny,Not Recommended
325,Posted: September 10,27.2 hrs on record,Currently a buggy mess. A game that would be a 9 out of 10 is easily dropped to a 6 because of the overwhelming amount of issues in multiplayer.,3 people found this review helpful,Not Recommended
326,Posted: September 10,15.0 hrs on record,THIS GAME IS THE BEST GAME OF THIS GENERATION THIS IS HOW A GAME IS MEANT TO BE MADE LEARN SOMETHING EA A@holes THE GAME IS THE PERFECT COMBINATION OF SANDBOX SHOOTER AND NARRATIVE ACTION ADVENTURE I CAN ONLY COMPARE THIS GAME WITH SONYs GOD OF WAR KEEP UP YOUR GOOD WORK MICROSOFT WE APRRECIATE YOU LAUNCHING THE GAME ON STEAM WE LOVE U COALITION F U EPIC STORELAST BUT NOT LEAST MICROSOFT PLEASE UPDATE THE GAMES BUG FIXES ON STEAM PLAYERS CANT PLAY ON COOP ALSO OCCASIONAL HITCHUPS ARE DAMAGING THE EXPIRENCE PLS PATCH UP NO NEED TO GIVE NEGATIVE REVIEWS GUYZ WE ALL KNOW NEGATIVE REVIEWS ARE POSTED BY PEOPLE WITH LOWEND HARDWARE SO GET LOST,No one has rated this review as helpful yet,Recommended
327,Posted: September 10,16.9 hrs on record,There are already cheater shooting through walls.Ranking system is so poor,6 people found this review helpful3 people found this review funny,Not Recommended
328,Posted: September 9,3.7 hrs on record,"so i have been in contact with steam xbox live account linking cannot be done from there end microsoft say it is a steam problem, microsoft say it the problem of xbox and xbox support tell me it's a windows service problem for ♥♥♥♥ sake the xbox sytems is built from the windows 10 system which was based on windows 8/8.1 but supposedly refined, xbox support say i should buy gears 5 through the windows store as steam is classified as third party and not supported you ♥♥♥♥ing launched the game on steam storefront so  you have a legal obligation to support it you took our money you are supposed to support it. xbox has always been intergrated into windows 10 from either when it officially became a part of windows and when designing the operating system. for christ sake didn't the ♥♥♥♥♥ at microsoft get the memo when they stated windows 10 will be the last windows aka windows as a service. i even asked the xbox support team if they had a basic understanding of the function of windows 10 and they said no yet the xbox is designed and running albeit in limited configuration capacity to a pc. the fact xbox is on windows means supporrt is no longer dedicated to the xbox hardware itself it has become an platform ecosystem and i even asked if a installed game or program is stored locally on a computer and fails to sign in even though through the internet browser and applications tied to a microsoft account heow the ♥♥♥♥ are they going to work out thus xcloud and streaming ♥♥♥♥♥♥♥t for content and games on smartphones and tablets. i can already see the response been it's not a windows problem or an xbox problem but for example an ios or android issue yet your paying for the subsription service to microsoft but yet it's not a microsoft problem. have requested a refund and will never support such ♥♥♥♥♥♥♥t from microsoft again unless they remove this xbox live ♥♥♥♥♥♥♥t why the ♥♥♥♥ to you need an xbox live login to play a singleplayer/multiplayer game on the pc ecosystem it's an open source where anybody can put anything on but microsoft want to shut you down. im glad ive got a mac to fall back on. what makes this worse is microsofts track record of support in regards to gaming games for windows live, windows store and now this what is next have they not learnt anything. if people want to use a windows computer to game then ♥♥♥♥ing launch a gaming OS that way you have a basic standard to cater to why push windows features and functions that me and many others do not utilise. a windows operating system shouldn't be a ♥♥♥♥ show of functions that don't meet the industry that needs particular things and unfortunately this is currently what windows as a service is.",13 people found this review helpful1 person found this review funny,Not Recommended
